id_cliente,nome_cliente,segmento,regiao,data_inicio_cliente,industria
377,Nicolas Pacheco,Pequena Empresa,Sul,2023-02-25,Varejo
378,Renan Camargo,Consumidor,Sudeste,2025-01-11,Saúde
379,Arthur Gabriel Mendes,Pequena Empresa,Centro-Oeste,2022-03-26,Saúde
380,Valentim das Neves,Consumidor,Norte,2023-10-10,Tecnologia
381,Augusto da Luz,Consumidor,Nordeste,2022-11-05,Varejo
382,Theodoro Aparecida,Pequena Empresa,Nordeste,2021-09-19,Serviços
383,Sara Ribeiro,Pequena Empresa,Centro-Oeste,2024-09-04,Saúde
384,Dr. Augusto da Conceição,Corporativo,Sul,2026-02-13,Saúde
385,Gustavo Henrique Vasconcelos,Pequena Empresa,Sudeste,2023-09-16,Educação
386,Oliver Casa Grande,Pequena Empresa,Norte,2024-03-05,Tecnologia
387,Caroline Novaes,Consumidor,Sudeste,2022-11-15,Saúde
388,Igor Abreu,Consumidor,Norte,2021-07-13,Saúde
389,Samuel Ribeiro,Pequena Empresa,Nordeste,2024-05-28,Serviços
390,Vitor Hugo Pacheco,Pequena Empresa,Sudeste,2024-05-06,Serviços
391,Sra. Mariah Aragão,Corporativo,Centro-Oeste,2021-03-29,Educação
392,Ester da Paz,Consumidor,Sul,2025-11-11,Educação
393,Srta. Camila Cavalcanti,Consumidor,Centro-Oeste,2025-04-23,Educação
394,Anthony Gabriel Moreira,Pequena Empresa,Sul,2024-10-07,Serviços
395,Rodrigo Nascimento,Consumidor,Sudeste,2025-03-19,Serviços
396,Mateus Cavalcanti,Corporativo,Sudeste,2023-03-07,Tecnologia
397,Amanda Gomes,Corporativo,Sul,2025-01-08,Varejo
398,André Martins,Consumidor,Nordeste,2023-06-02,Varejo
399,Alícia Moreira,Pequena Empresa,Norte,2024-12-23,Tecnologia
400,Vinícius Ribeiro,Pequena Empresa,Centro-Oeste,2025-09-29,Varejo
401,Samuel Silva,Consumidor,Centro-Oeste,2026-01-30,Serviços
402,Leandro Peixoto,Corporativo,Centro-Oeste,2023-10-15,Varejo
403,Léo Rios,Consumidor,Sudeste,2021-08-26,Serviços
404,José Azevedo,Pequena Empresa,Centro-Oeste,2025-06-21,Tecnologia
405,Sofia Leão,Consumidor,Norte,2024-01-02,Educação
406,Leandro Jesus,Corporativo,Norte,2023-02-26,Tecnologia
407,Emanuella Pereira,Consumidor,Sul,2022-06-10,Varejo
408,Otávio Guerra,Consumidor,Sudeste,2025-07-25,Serviços
409,Leonardo Gonçalves,Corporativo,Norte,2025-03-28,Varejo
410,Sra. Ayla Fogaça,Consumidor,Nordeste,2023-04-03,Varejo
411,Arthur Miguel Sá,Consumidor,Sudeste,2025-07-09,Educação
412,Alexandre Alves,Corporativo,Sudeste,2024-04-30,Varejo
413,Arthur Miguel Aragão,Corporativo,Norte,2022-10-03,Educação
414,Emilly Vasconcelos,Consumidor,Nordeste,2025-02-19,Serviços
415,Nicole Moraes,Pequena Empresa,Sul,2022-02-25,Serviços
416,Sophia Caldeira,Consumidor,Norte,2021-10-08,Educação
417,Rhavi Fonseca,Consumidor,Nordeste,2023-02-27,Tecnologia
418,Dr. Arthur Vieira,Consumidor,Sudeste,2022-07-01,Serviços
419,Melissa Lopes,Pequena Empresa,Nordeste,2025-06-28,Tecnologia
420,Srta. Alice Rodrigues,Pequena Empresa,Sudeste,2021-10-15,Serviços
421,Emanuel Abreu,Pequena Empresa,Norte,2024-09-26,Serviços
422,Agatha Nascimento,Pequena Empresa,Norte,2026-01-24,Saúde
423,Maria Helena Silveira,Consumidor,Centro-Oeste,2024-12-15,Varejo
424,Sophie Moraes,Consumidor,Centro-Oeste,2023-09-21,Varejo
425,Ryan Cirino,Consumidor,Centro-Oeste,2026-01-12,Tecnologia
426,Dra. Marcela Silva,Consumidor,Norte,2022-03-01,Varejo
427,Lavínia Moura,Consumidor,Sul,2021-08-06,Tecnologia
428,Emilly Correia,Corporativo,Norte,2022-10-27,Serviços
429,Ana Liz Araújo,Consumidor,Nordeste,2022-06-14,Saúde
430,Dr. Ravi Lucca Pereira,Consumidor,Norte,2023-01-30,Saúde
431,Gael Henrique Costela,Consumidor,Norte,2025-08-13,Serviços
432,Sra. Sarah Garcia,Pequena Empresa,Sudeste,2025-10-21,Educação
433,Cauã Nunes,Pequena Empresa,Sudeste,2023-01-04,Educação
434,Sr. Mateus Vasconcelos,Consumidor,Sudeste,2024-03-05,Varejo
435,Benício Machado,Consumidor,Norte,2023-01-20,Tecnologia
436,Maria Cecília da Mota,Pequena Empresa,Sul,2023-09-09,Saúde
437,Ana Julia Fernandes,Consumidor,Nordeste,2024-08-22,Varejo
438,Maria Luiza Alves,Pequena Empresa,Nordeste,2022-02-06,Serviços
439,Isadora Oliveira,Pequena Empresa,Sul,2025-10-26,Saúde
440,Maria Eduarda Novaes,Consumidor,Sul,2024-08-08,Tecnologia
441,Heitor Correia,Consumidor,Nordeste,2022-04-11,Tecnologia
442,Cauã Alves,Corporativo,Centro-Oeste,2022-10-08,Educação
443,Manuella Cassiano,Consumidor,Sudeste,2025-01-03,Varejo
444,André Pinto,Consumidor,Sudeste,2021-03-20,Serviços
445,Ana Laura Cardoso,Pequena Empresa,Nordeste,2023-03-10,Saúde
446,Davi Miguel Albuquerque,Corporativo,Sul,2024-08-09,Tecnologia
447,Sr. Asafe Pereira,Corporativo,Centro-Oeste,2024-09-14,Saúde
448,Henrique Lopes,Pequena Empresa,Nordeste,2022-12-06,Serviços
449,Igor Cardoso,Consumidor,Sudeste,2025-01-21,Saúde
450,Benjamim Silveira,Consumidor,Norte,2023-10-17,Varejo
451,Ana Clara das Neves,Pequena Empresa,Sul,2022-04-21,Educação
452,Pietro Lima,Consumidor,Norte,2025-07-10,Saúde
453,Hellena Cavalcante,Consumidor,Nordeste,2021-07-05,Educação
454,Gael Araújo,Corporativo,Sudeste,2025-08-26,Serviços
455,Eduarda Borges,Consumidor,Centro-Oeste,2023-03-18,Educação
456,Luigi Brito,Consumidor,Norte,2021-06-02,Saúde
457,Ana Laura Câmara,Consumidor,Centro-Oeste,2023-11-25,Saúde
458,Sr. Yuri Peixoto,Consumidor,Sudeste,2022-02-24,Tecnologia
459,Vitor Ramos,Consumidor,Norte,2025-04-24,Saúde
460,Vitor Ferreira,Consumidor,Centro-Oeste,2022-02-18,Educação
461,Luiz Felipe Castro,Consumidor,Centro-Oeste,2022-05-28,Tecnologia
462,Melissa Rocha,Pequena Empresa,Norte,2025-10-14,Saúde
463,Gustavo Henrique Cavalcante,Pequena Empresa,Sudeste,2024-02-09,Saúde
464,Yan Alves,Consumidor,Centro-Oeste,2022-08-01,Serviços
465,Rodrigo Gonçalves,Corporativo,Nordeste,2021-11-21,Tecnologia
466,Ian Sales,Consumidor,Norte,2023-05-19,Serviços
467,Luan Gomes,Consumidor,Sul,2024-03-01,Serviços
468,Davi Lucas Peixoto,Corporativo,Sul,2024-06-10,Serviços
469,Oliver Fogaça,Consumidor,Sudeste,2022-09-27,Varejo
470,Nicole Andrade,Corporativo,Nordeste,2025-08-15,Serviços
471,Maria Luísa Souza,Consumidor,Centro-Oeste,2021-03-28,Educação
472,Ayla Rocha,Corporativo,Sul,2025-07-21,Saúde
473,Julia Marques,Consumidor,Sudeste,2023-04-15,Varejo
474,Brenda Brito,Corporativo,Nordeste,2023-10-11,Serviços
475,Larissa Sales,Consumidor,Nordeste,2022-07-25,Saúde
476,Davi Lucas Novaes,Corporativo,Sudeste,2023-09-18,Tecnologia
477,Yasmin Correia,Consumidor,Sudeste,2022-08-13,Tecnologia
478,Rebeca Mendes,Consumidor,Centro-Oeste,2023-06-27,Saúde
479,Mariane Cavalcanti,Corporativo,Sudeste,2022-02-12,Educação
480,Allana Pimenta,Consumidor,Centro-Oeste,2023-05-11,Saúde
481,Emilly Viana,Pequena Empresa,Centro-Oeste,2025-10-06,Saúde
482,Srta. Maria Almeida,Pequena Empresa,Norte,2025-09-24,Varejo
483,João Felipe Teixeira,Consumidor,Nordeste,2022-11-19,Tecnologia
484,João Nogueira,Pequena Empresa,Nordeste,2022-05-04,Tecnologia
485,Noah Camargo,Consumidor,Nordeste,2022-09-06,Serviços
486,Marina Novaes,Corporativo,Norte,2022-09-11,Saúde
487,Dr. Ravi da Rosa,Consumidor,Centro-Oeste,2025-06-12,Saúde
488,Zoe da Luz,Consumidor,Centro-Oeste,2025-03-16,Educação
489,Henry Gabriel Câmara,Corporativo,Sudeste,2025-12-01,Tecnologia
490,Isis Novais,Corporativo,Norte,2024-11-11,Educação
491,Maitê Vieira,Consumidor,Sudeste,2021-12-04,Varejo
492,Maria Helena da Paz,Pequena Empresa,Norte,2023-08-05,Serviços
493,Davi Luiz Nascimento,Consumidor,Sudeste,2024-01-01,Educação
494,Dra. Daniela Dias,Consumidor,Sul,2021-07-25,Tecnologia
495,Gustavo Henrique Nascimento,Consumidor,Nordeste,2023-11-14,Varejo
496,Elisa Porto,Consumidor,Nordeste,2022-04-24,Saúde
497,Matheus Sales,Consumidor,Centro-Oeste,2022-01-28,Varejo
498,Sr. Ravi Lucca Cunha,Consumidor,Sul,2024-09-15,Educação
499,Sra. Sofia Martins,Corporativo,Nordeste,2021-08-31,Tecnologia
500,Mariana Barbosa,Corporativo,Centro-Oeste,2022-03-05,Educação
501,Valentim Vasconcelos,Pequena Empresa,Sul,2023-05-14,Saúde
502,Bruna Albuquerque,Consumidor,Nordeste,2023-03-16,Saúde
503,Aurora Pereira,Consumidor,Sudeste,2023-01-25,Tecnologia
504,Rebeca Jesus,Pequena Empresa,Norte,2026-01-02,Serviços
505,Maria Fernanda Cavalcanti,Pequena Empresa,Sul,2022-08-24,Varejo
506,Alexia Ferreira,Consumidor,Centro-Oeste,2025-08-27,Varejo
507,Fernando Camargo,Corporativo,Sul,2024-11-10,Saúde
508,Sr. Benicio Araújo,Pequena Empresa,Centro-Oeste,2021-12-05,Educação
509,Antony da Rocha,Corporativo,Sul,2023-03-07,Educação
510,Ana Clara Sampaio,Pequena Empresa,Centro-Oeste,2022-11-24,Serviços
511,Lorenzo da Paz,Pequena Empresa,Nordeste,2025-12-19,Educação
512,Daniela Caldeira,Consumidor,Sudeste,2021-12-28,Varejo
513,Alana da Costa,Corporativo,Nordeste,2022-09-06,Educação
514,Dr. Joaquim Borges,Corporativo,Sudeste,2025-01-02,Serviços
515,Sr. Ravi Lucca Campos,Consumidor,Nordeste,2023-02-04,Varejo
516,Mathias Rocha,Consumidor,Nordeste,2025-10-15,Educação
517,Caleb Lopes,Consumidor,Sul,2024-03-13,Varejo
518,Srta. Maria Fernanda da Mota,Pequena Empresa,Norte,2021-07-06,Saúde
519,Laura Ribeiro,Corporativo,Centro-Oeste,2021-04-06,Saúde
520,Léo da Paz,Consumidor,Centro-Oeste,2025-10-26,Saúde
521,Thiago Correia,Consumidor,Centro-Oeste,2022-05-10,Educação
522,Ana Júlia Machado,Consumidor,Sudeste,2023-02-06,Serviços
523,João Guilherme Pacheco,Corporativo,Centro-Oeste,2025-01-13,Varejo
524,Mateus da Paz,Pequena Empresa,Centro-Oeste,2023-08-20,Tecnologia
525,Sra. Isabelly Rocha,Pequena Empresa,Sul,2023-06-22,Saúde
526,Ana Azevedo,Consumidor,Nordeste,2024-10-01,Saúde
527,Kevin Sampaio,Consumidor,Centro-Oeste,2025-10-08,Tecnologia
528,Ian Leão,Consumidor,Norte,2024-05-21,Tecnologia
529,Evelyn Vasconcelos,Consumidor,Centro-Oeste,2021-09-19,Educação
530,Emanuella Monteiro,Corporativo,Sudeste,2021-06-07,Varejo
531,Ana Carolina Porto,Pequena Empresa,Sudeste,2022-05-14,Saúde
532,Luna Rezende,Corporativo,Sudeste,2024-05-01,Serviços
533,Léo Barbosa,Corporativo,Centro-Oeste,2024-07-20,Educação
534,Lara Almeida,Consumidor,Sul,2023-06-17,Educação
535,Isabelly Sampaio,Pequena Empresa,Norte,2025-11-30,Serviços
536,Pedro Miguel da Costa,Corporativo,Centro-Oeste,2022-03-28,Serviços
537,Davi Lucas Guerra,Pequena Empresa,Sul,2023-09-05,Serviços
538,Rhavi Novais,Consumidor,Sul,2025-10-30,Tecnologia
539,Stella Monteiro,Consumidor,Centro-Oeste,2021-10-11,Saúde
540,Helena Câmara,Consumidor,Centro-Oeste,2022-03-22,Tecnologia
541,Sra. Clarice Leão,Corporativo,Sul,2023-05-26,Saúde
542,Maria Liz Ramos,Pequena Empresa,Sul,2023-07-05,Tecnologia
543,Agatha Costa,Consumidor,Sul,2021-03-17,Varejo
544,Dr. Enzo Sá,Pequena Empresa,Centro-Oeste,2025-04-16,Saúde
545,Ana Carolina Nascimento,Pequena Empresa,Sul,2025-11-07,Educação
546,Juliana da Rocha,Consumidor,Sudeste,2021-04-19,Saúde
547,Lucca Rezende,Consumidor,Centro-Oeste,2024-10-11,Saúde
548,Sr. Arthur Miguel Farias,Pequena Empresa,Sudeste,2022-05-29,Saúde
549,João Pedro Fonseca,Consumidor,Nordeste,2025-03-15,Varejo
550,Dra. Maria Luísa Albuquerque,Pequena Empresa,Centro-Oeste,2022-09-15,Tecnologia
551,Sophia Gonçalves,Consumidor,Nordeste,2025-11-07,Educação
552,Marcela Azevedo,Corporativo,Sul,2025-12-14,Tecnologia
553,Helena da Rosa,Consumidor,Sul,2023-12-01,Tecnologia
554,João Pedro Freitas,Consumidor,Norte,2021-12-05,Serviços
555,Mathias Vargas,Corporativo,Sul,2025-07-18,Varejo
556,Ravi Lucca Oliveira,Consumidor,Nordeste,2025-12-30,Serviços
557,Camila Nunes,Consumidor,Sul,2025-08-07,Varejo
558,Pedro Henrique Ribeiro,Consumidor,Centro-Oeste,2023-08-09,Tecnologia
559,Olívia Cunha,Pequena Empresa,Sul,2022-10-26,Tecnologia
560,Ana Vitória Peixoto,Pequena Empresa,Norte,2025-06-06,Varejo
561,José Miguel Rodrigues,Pequena Empresa,Sul,2024-08-17,Tecnologia
562,João Pereira,Consumidor,Nordeste,2022-06-18,Tecnologia
563,Gabriela Garcia,Consumidor,Nordeste,2023-05-16,Educação
564,Gael Teixeira,Consumidor,Sul,2025-05-09,Serviços
565,Kamilly da Paz,Consumidor,Nordeste,2022-08-11,Serviços
566,Ana Luiza Melo,Consumidor,Nordeste,2022-07-08,Serviços
567,Dra. Isabel Leão,Consumidor,Norte,2021-09-11,Saúde
568,José Miguel Pastor,Consumidor,Centro-Oeste,2025-06-09,Educação
569,Hadassa da Paz,Corporativo,Norte,2021-11-30,Serviços
570,Caroline Guerra,Consumidor,Sudeste,2026-03-11,Serviços
571,Sra. Giovanna Campos,Consumidor,Norte,2021-08-25,Educação
572,Lucas Gabriel Pacheco,Pequena Empresa,Sul,2025-02-03,Tecnologia
573,Maria Ramos,Consumidor,Centro-Oeste,2025-05-03,Serviços
574,Dr. Joaquim Nunes,Pequena Empresa,Sul,2021-06-17,Tecnologia
575,Danilo Silva,Corporativo,Sudeste,2025-05-05,Serviços
576,Lara Silva,Corporativo,Centro-Oeste,2024-11-14,Varejo
577,Sr. Arthur Peixoto,Consumidor,Nordeste,2023-05-22,Saúde
578,Sr. Guilherme Fogaça,Corporativo,Norte,2025-04-14,Serviços
579,Oliver Campos,Consumidor,Sul,2025-12-14,Varejo
580,Ana Cecília Rezende,Consumidor,Sudeste,2023-05-14,Educação
581,Maria Vitória Sampaio,Consumidor,Nordeste,2023-04-13,Varejo
582,Gael Henrique Cirino,Corporativo,Norte,2022-02-17,Educação
583,Dom Campos,Consumidor,Nordeste,2022-11-06,Serviços
584,Lucas Araújo,Consumidor,Norte,2022-09-21,Educação
585,Hadassa Cavalcanti,Pequena Empresa,Centro-Oeste,2024-09-05,Varejo
586,Sra. Nicole Campos,Consumidor,Nordeste,2021-08-20,Saúde
587,Davi Miguel Araújo,Consumidor,Nordeste,2024-06-28,Tecnologia
588,Alice da Costa,Consumidor,Nordeste,2021-06-08,Tecnologia
589,Srta. Agatha Casa Grande,Consumidor,Centro-Oeste,2026-01-06,Saúde
590,Letícia da Cruz,Consumidor,Sudeste,2022-06-24,Tecnologia
591,Bianca Nunes,Consumidor,Norte,2023-05-26,Serviços
592,Melina Camargo,Pequena Empresa,Nordeste,2022-01-10,Serviços
593,Brayan Rodrigues,Consumidor,Centro-Oeste,2025-09-26,Varejo
594,Srta. Sabrina Monteiro,Consumidor,Sudeste,2022-02-06,Varejo
595,Elisa Oliveira,Corporativo,Norte,2024-05-01,Educação
596,Isis Peixoto,Consumidor,Centro-Oeste,2021-11-23,Varejo
597,Cauê Viana,Pequena Empresa,Norte,2022-06-19,Serviços
598,Dr. Ravi Lucca Rios,Consumidor,Nordeste,2022-07-05,Varejo
599,Elisa Pires,Consumidor,Sudeste,2022-12-12,Tecnologia
600,Apollo Melo,Consumidor,Centro-Oeste,2021-11-19,Educação
601,Milena da Cunha,Consumidor,Sudeste,2026-02-03,Educação
602,Yuri Siqueira,Consumidor,Nordeste,2021-12-30,Serviços
603,Mariane Vargas,Consumidor,Sudeste,2022-06-03,Varejo
604,Juliana Duarte,Consumidor,Sudeste,2022-01-23,Tecnologia
605,Luísa Ramos,Consumidor,Sul,2026-01-21,Varejo
606,Asafe Moraes,Consumidor,Sudeste,2025-12-02,Saúde
607,Benjamim Jesus,Consumidor,Norte,2022-04-23,Varejo
608,Luana da Rosa,Consumidor,Centro-Oeste,2024-08-23,Serviços
609,Anthony Azevedo,Consumidor,Sul,2025-12-15,Varejo
610,Apollo Nunes,Pequena Empresa,Centro-Oeste,2023-07-03,Educação
611,Luna Cavalcante,Consumidor,Centro-Oeste,2022-08-04,Tecnologia
612,Ana Liz da Luz,Pequena Empresa,Nordeste,2023-12-22,Serviços
613,Maria Eduarda Jesus,Pequena Empresa,Nordeste,2023-10-05,Saúde
614,Larissa Rezende,Consumidor,Sul,2021-12-28,Tecnologia
615,Stephany Pacheco,Corporativo,Nordeste,2023-03-11,Tecnologia
616,Antony Almeida,Corporativo,Nordeste,2025-05-25,Educação
617,Sr. Nathan Martins,Consumidor,Nordeste,2025-08-23,Educação
618,Mariane Nunes,Consumidor,Centro-Oeste,2021-06-05,Educação
619,Sra. Marina Azevedo,Pequena Empresa,Sul,2025-11-28,Serviços
620,Sr. Felipe Montenegro,Pequena Empresa,Centro-Oeste,2022-05-03,Varejo
621,Dr. Davi Cavalcante,Consumidor,Norte,2025-01-20,Tecnologia
622,Isabelly Pimenta,Consumidor,Centro-Oeste,2021-09-21,Varejo
623,Elisa Cunha,Consumidor,Norte,2022-03-06,Varejo
624,Dante Guerra,Consumidor,Sudeste,2024-08-30,Educação
625,Ian Pereira,Pequena Empresa,Sudeste,2025-01-19,Varejo
626,Luana Caldeira,Consumidor,Norte,2022-06-07,Tecnologia
627,Emanuelly Câmara,Consumidor,Norte,2024-09-11,Tecnologia
628,Alícia Pinto,Pequena Empresa,Centro-Oeste,2024-09-30,Saúde
629,Natália Cassiano,Consumidor,Norte,2021-04-30,Serviços
630,Hadassa da Paz,Consumidor,Sul,2022-05-22,Varejo
631,Ana Sophia Marques,Pequena Empresa,Sudeste,2025-06-05,Serviços
632,Clara Cardoso,Corporativo,Sudeste,2023-08-08,Serviços
633,Joaquim Nunes,Consumidor,Norte,2022-07-17,Serviços
634,Dra. Maria Vitória da Luz,Consumidor,Nordeste,2024-05-06,Serviços
635,Rafaela Câmara,Consumidor,Nordeste,2023-03-18,Tecnologia
636,Dr. Asafe Costa,Consumidor,Norte,2023-10-27,Varejo
637,João Guilherme Novais,Consumidor,Sul,2024-11-20,Saúde
638,Gael Pimenta,Consumidor,Nordeste,2022-06-25,Serviços
639,Guilherme Rios,Consumidor,Norte,2021-03-22,Saúde
640,Gabriela Rodrigues,Consumidor,Sul,2022-01-03,Tecnologia
641,Dr. Gustavo Henrique Porto,Consumidor,Sul,2023-12-08,Tecnologia
642,Hellena Moura,Consumidor,Centro-Oeste,2024-09-19,Educação
643,Ana Oliveira,Consumidor,Sul,2024-09-16,Serviços
644,Nicolas Sá,Consumidor,Nordeste,2025-10-27,Educação
645,Léo Rocha,Consumidor,Nordeste,2024-12-07,Saúde
646,Dr. Cauã Guerra,Corporativo,Norte,2024-07-03,Varejo
647,Davi Mendes,Consumidor,Norte,2021-11-12,Educação
648,Maria Eduarda Dias,Pequena Empresa,Sul,2025-06-25,Tecnologia
649,Srta. Mirella Mendonça,Pequena Empresa,Sudeste,2023-12-13,Serviços
650,Olívia Duarte,Consumidor,Centro-Oeste,2021-03-24,Saúde
651,Dra. Anna Liz Macedo,Consumidor,Sudeste,2023-10-07,Tecnologia
652,Júlia Almeida,Consumidor,Sul,2026-01-13,Varejo
653,Ayla Farias,Consumidor,Sul,2024-01-19,Serviços
654,Brayan Pacheco,Pequena Empresa,Sudeste,2021-07-13,Varejo
655,Theo Andrade,Consumidor,Centro-Oeste,2025-12-15,Varejo
656,Bento Pastor,Consumidor,Sudeste,2023-03-01,Serviços
657,Evelyn Dias,Consumidor,Norte,2023-07-02,Serviços
658,Caroline Azevedo,Consumidor,Nordeste,2023-05-13,Varejo
659,Srta. Maria Isis Farias,Pequena Empresa,Norte,2022-04-23,Saúde
660,Liz Lima,Consumidor,Nordeste,2022-04-04,Serviços
661,Benjamin da Paz,Consumidor,Sul,2021-07-31,Tecnologia
662,Rael Pacheco,Corporativo,Centro-Oeste,2024-07-10,Educação
663,Lucca Novais,Pequena Empresa,Sudeste,2025-07-25,Saúde
664,Ana Luiza da Cruz,Consumidor,Centro-Oeste,2022-09-21,Serviços
665,Ester Caldeira,Consumidor,Sudeste,2022-01-21,Serviços
666,Dra. Maria Laura Cavalcanti,Consumidor,Norte,2025-07-10,Saúde
667,Nina Leão,Consumidor,Norte,2021-11-25,Educação
668,Olivia Viana,Consumidor,Sudeste,2023-01-06,Varejo
669,Laura Fernandes,Consumidor,Centro-Oeste,2025-09-10,Tecnologia
670,Sr. Anthony Santos,Consumidor,Sudeste,2022-03-15,Serviços
671,Maitê Vieira,Consumidor,Sul,2021-04-23,Educação
672,Paulo Pires,Corporativo,Norte,2023-02-26,Tecnologia
673,Benjamim Moraes,Consumidor,Sul,2024-11-27,Saúde
674,Julia Pastor,Consumidor,Norte,2022-08-16,Serviços
675,Nina Monteiro,Consumidor,Norte,2022-09-25,Varejo
676,Antonella Oliveira,Corporativo,Nordeste,2023-05-22,Saúde
677,Eloá Camargo,Consumidor,Sul,2025-02-17,Serviços
678,Ayla Melo,Consumidor,Sul,2025-08-25,Educação
679,Maria Julia Pinto,Corporativo,Nordeste,2022-12-15,Tecnologia
680,Ana Cecília Correia,Corporativo,Centro-Oeste,2023-10-04,Tecnologia
681,Ana Vitória Santos,Pequena Empresa,Sul,2023-08-03,Serviços
682,João Lucas Campos,Consumidor,Sudeste,2025-02-06,Saúde
683,Cecilia Pacheco,Consumidor,Nordeste,2022-11-10,Varejo
684,João Guilherme da Costa,Pequena Empresa,Sul,2025-08-17,Educação
685,Francisco Correia,Corporativo,Centro-Oeste,2022-01-07,Serviços
686,Mariah Montenegro,Consumidor,Sul,2022-08-28,Educação
687,Stella Mendonça,Consumidor,Norte,2022-12-14,Tecnologia
688,Rhavi Fonseca,Consumidor,Sudeste,2025-04-16,Varejo
689,Dr. Lucca Mendes,Pequena Empresa,Nordeste,2023-10-20,Educação
690,Lavínia Rezende,Consumidor,Norte,2023-06-29,Serviços
691,Marcela Gonçalves,Consumidor,Centro-Oeste,2025-05-31,Varejo
692,Dr. Carlos Eduardo Moraes,Consumidor,Norte,2023-05-30,Saúde
693,Levi Marques,Consumidor,Norte,2025-04-09,Serviços
694,Beatriz Ferreira,Consumidor,Centro-Oeste,2024-09-14,Educação
695,Dr. Vicente Siqueira,Consumidor,Norte,2024-05-10,Varejo
696,Ágatha Casa Grande,Pequena Empresa,Nordeste,2022-02-22,Serviços
697,Vitória Pastor,Consumidor,Sul,2023-07-08,Varejo
698,João Lucas Oliveira,Consumidor,Norte,2024-06-04,Varejo
699,Maria Flor Rezende,Consumidor,Nordeste,2022-05-25,Varejo
700,Luan Camargo,Consumidor,Sul,2022-03-15,Educação
701,Rafaela Moreira,Consumidor,Sul,2023-06-19,Serviços
702,Dr. Bruno Freitas,Consumidor,Norte,2023-08-11,Tecnologia
703,João Vitor Vieira,Consumidor,Nordeste,2024-10-22,Tecnologia
704,Dra. Daniela Mendes,Consumidor,Norte,2024-07-21,Educação
705,Theo Aparecida,Consumidor,Centro-Oeste,2023-12-22,Educação
706,Antony Guerra,Corporativo,Sul,2022-01-26,Varejo
707,Sr. Benicio Rodrigues,Consumidor,Norte,2024-04-14,Serviços
708,Maria Luísa Vasconcelos,Pequena Empresa,Sul,2026-03-05,Serviços
709,Daniel Lopes,Consumidor,Nordeste,2025-06-06,Saúde
710,Rafaela Cavalcanti,Pequena Empresa,Sudeste,2021-05-27,Saúde
711,João Lucas Santos,Pequena Empresa,Norte,2025-05-25,Tecnologia
712,Bella Nunes,Consumidor,Norte,2026-01-03,Saúde
713,Bernardo Siqueira,Consumidor,Sul,2024-02-01,Saúde
714,Asafe Lima,Consumidor,Nordeste,2025-04-14,Tecnologia
715,Luiza Castro,Consumidor,Centro-Oeste,2023-06-23,Tecnologia
716,Sr. Levi Viana,Corporativo,Nordeste,2026-01-15,Saúde
717,Marcelo Guerra,Pequena Empresa,Norte,2023-10-26,Serviços
718,Srta. Eloá Sá,Corporativo,Centro-Oeste,2025-06-27,Saúde
719,Otávio Nunes,Consumidor,Nordeste,2025-12-05,Varejo
720,Pietra da Conceição,Pequena Empresa,Sudeste,2021-04-08,Varejo
721,Maria Julia Macedo,Corporativo,Sul,2025-10-01,Varejo
722,Vitória da Cunha,Consumidor,Nordeste,2026-01-22,Educação
723,Cauê da Rocha,Consumidor,Nordeste,2023-08-08,Varejo
724,Maria Luísa Gomes,Pequena Empresa,Sudeste,2025-07-10,Serviços
725,Vitor Hugo Brito,Consumidor,Norte,2023-11-24,Educação
726,Dra. Allana Cavalcante,Pequena Empresa,Sul,2025-06-17,Educação
727,Henrique Gomes,Consumidor,Nordeste,2021-07-22,Varejo
728,Felipe Santos,Pequena Empresa,Centro-Oeste,2021-09-07,Saúde
729,Gustavo Costela,Consumidor,Nordeste,2025-10-05,Tecnologia
730,Lucas Barros,Consumidor,Sul,2026-02-03,Saúde
731,Srta. Hellena Silva,Consumidor,Nordeste,2021-05-27,Saúde
732,Rodrigo Azevedo,Pequena Empresa,Sudeste,2022-06-18,Educação
733,Ravi Pires,Pequena Empresa,Nordeste,2021-11-10,Educação
734,Maria Luiza Guerra,Consumidor,Nordeste,2025-06-19,Educação
735,Camila Costa,Consumidor,Centro-Oeste,2021-08-19,Serviços
736,Sra. Ana Sophia Barbosa,Corporativo,Sudeste,2022-01-07,Serviços
737,Catarina Souza,Consumidor,Sudeste,2024-01-24,Tecnologia
